5.011114851654298974e+01
5.837746275433464405e+01
6.641163775968067284e+01
6.994420241979450736e+01
8.121729997727383932e+01
1.068187226943047961e+02
1.011485385504989836e+02
1.442713789310821824e+02
1.364263092005945452e+02
2.184339139105911158e+02
1.587157743687183711e+02
1.246194430529776582e+02
1.830228355298473844e+02
1.744473564182612506e+02
2.164511015485447842e+02
2.109305423098316226e+02
2.440919730616050742e+02
2.839986526010901571e+02
2.384688989818418179e+02
2.996784124737672528e+02
3.526977817651014107e+02
3.707474552871608466e+02
3.191265667850643126e+02
3.494277864476519539e+02
4.380623285866957417e+02
4.256704091109307910e+02
5.116399117207699305e+02
4.441996036586107834e+02
5.378110443444205657e+02
5.294647820386835519e+02
6.588690060512648188e+02
6.177219667934590461e+02
6.599422574469833762e+02
6.517976914768712504e+02
6.806681934933719731e+02
6.418648146686641667e+02
5.388471312077529092e+02
6.835414777842923968e+02
5.878979068575455358e+02
7.120918889336161328e+02
8.828413895879393749e+02
9.013521006562832554e+02
8.959846776454074870e+02
9.018503661857646421e+02
9.032490484794985832e+02
7.759853038816822846e+02
9.014076213920882310e+02
8.771200864074542096e+02
8.692710887078031874e+02
9.037481418038125867e+02
8.913364763162899180e+02
9.513754214758453145e+02
9.049665059309670596e+02
9.803277356945087604e+02
9.513270003195988238e+02
9.847229506228610489e+02
9.815132942891448238e+02
8.971527752933213833e+02
9.337448274945996900e+02
9.826709563404128858e+02
8.300864426527274418e+02
6.650259758008339759e+02
7.740699775581304038e+02
7.303084934803275701e+02
7.195754243225433129e+02
8.647046481041339803e+02
8.616522035856044113e+02
8.668460320698146688e+02
8.773175069343033101e+02
8.814578478758488700e+02
4.873392850464200023e+02
5.714503051985359434e+02
5.149469757821887015e+02
4.546554667276294595e+02
5.946427749962043663e+02
6.355191915297398282e+02
5.702555929744088417e+02
6.771375597698099682e+02
6.605650084728133606e+02
6.472705999692771002e+02
2.394347590991035872e+02
2.860377575299946784e+02
2.756551733409808094e+02
3.475504636383893740e+02
3.203489594925891879e+02
3.349483967725257685e+02
3.807998823726469482e+02
3.968202548112234922e+02
3.701223969615375609e+02
4.215553979988351898e+02
1.130124410901491956e+02
1.198979113312026357e+02
1.387811486604635434e+02
1.505723824380760902e+02
1.513323207099352885e+02
1.805600934080573552e+02
1.927248789222022083e+02
2.053209021528589915e+02
2.164708775375977439e+02
1.887380605082699390e+02
3.595860395953603472e+01
4.495303796295720389e+01
4.866668837644038348e+01
5.330960823199458076e+01
5.703321343049297099e+01
7.061006270452813283e+01
7.923935996052310315e+01
7.672468921805973707e+01
8.399796261088376070e+01
1.011718643478325816e+02
1.108540680375321053e+01
1.137330917556650789e+01
1.305540350723013532e+01
1.582176765322871859e+01
1.701845078903037489e+01
2.046183754959830381e+01
2.035271108967905107e+01
2.642229160375194397e+01
2.796788279652950493e+01
3.244816088904845230e+01
