0.1504703448023276,0.18232476886198207,0.24306123533415605,0.27701984914899896,0.34041805428868055,0.3776640774283765,0.389186288734258,0.43093697346625054,0.5029803025493119,0.6055493741503297,0.6834953452682725,0.7375438550552822,0.8235001126125344,0.8864981452255585,0.9271702840887938,1.000786415911241
0.20539118349570326,0.2344621639022914,0.23690855413158518,0.26874414717672257,0.27416329994854177,0.30917542048971214,0.318018760415008,0.30092899198353706,0.2579654172937014,0.189011619644326,0.09377815510480139,0.028192607700642414,0.1775191201765952,0.35497011793422406,0.5055959880060366,0.6862938066049954,0.8423510411565204,0.9750452886871442,1.1404224942736367
0.19457483637628578,0.2263374794188165,0.2872493842742523,0.3216728959760411,0.3857975784031883,0.47982216858641924,0.5484218349991453,0.6478224704548632,0.7229173027936894,0.7744152326995895,0.8028604356150644,0.8636895656939796,0.902042842831615,0.9732279322292472,1.0226612809125084
0.18515634915396778,0.2134312966827414,0.21494865309800162,0.245729329053253,0.249948365411032,0.22781026444083943,0.2351532529641774,0.21602024797809394,0.22628030001223434,0.20998636864019396,0.1672061640838665,0.09783099160437288,0.0015785206839245766,0.12200201893951304,0.21762351610131964,0.3419498792317107,0.43972214200307025,0.5675061618721975,0.7258499065651586,0.8599940143170917,1.026232477083894
0.1577196074935411,0.18974329005037333,0.1948297583484727,0.22903695328756202,0.23654985434646045,0.2734195103058976,0.3396898038082375,0.37978357976878463,0.4498846897938826,0.5502206599375026,0.6811822113093177,0.8433117233530882,1.0372865031544007
0.14972376967627837,0.12576224477615366,0.130678425976402,0.16432610402181447,0.22673493461100794,0.2622481661278769,0.27127740949590085,0.25405937707947335,0.21065410988419103,0.19675322656639388,0.21209886102785874,0.20076343571652008,0.21868324631351788,0.26579002667649587,0.3421900718182346,0.44816065103630287,0.5841425473172802,0.7507283154965496,0.8932254614862059,1.012828946302262
0.13955160199895925,0.16594192366447325,0.22114783594180126,0.3053287722515984,0.41881427379107794,0.5063283016964205,0.5686439624098958,0.6619092139689008,0.7310123235130793,0.8319054660543602,0.9097868943348416,1.020329640853771
0.23633018610012427,0.21259942877952834,0.21826860203160994,0.25319608157397466,0.26158364944374307,0.24366367662633634,0.19949179895789534,0.18476247613839117,0.14337012503787783,0.07521705741981094,0.03590107788672133,0.025004520302720178,0.013613764522897536,0.08002310684647693,0.11856913197040787,0.185564367957336,0.22536670323642768,0.2942635991312237,0.39249191192980415,0.46467796540540707,0.5114891512386149,0.5334249753187458,0.5863444910624632,0.614865566240622,0.6193635074062356,0.6554103072058775,0.6676667247471317,0.7116883863162005,0.7322623559731998,0.7848972069955054,0.8696945021889818,0.9869134569474084,1.136960561825992
0.04835892936814687,0.07974567733108881,0.0834899040861752,0.05979261602204104,0.06456624333933343,0.09766380663299187,0.10322232239568845,0.1373395078393407,0.14416591857250335,0.1797946909991263,0.2442669581333281,0.33779744292915154,0.40495424575648187,0.4463661517373336,0.51816088097893,0.6205684420662849,0.7539801313789174,0.8635775340864945,0.9503243414138461,1.0150293969857815
0.16418583424752597,0.1945413096033138,0.253862280987411,0.28648559786083405,0.2928049982153424,0.2730390697513551,0.28300773842550464,0.26680110649962063,0.28027149712412797,0.2675248828505091,0.22865124582104424,0.21936208978039895,0.18360248396824702,0.17714086752108463,0.14391191279210516,0.08387264759181481,0.05267424978352247,0.005939410088068816,0.09216848416568957,0.15048575966239552,0.23732677469830304,0.297180275169057,0.3306181543856951,0.3380413629881884,0.3754208168118211,0.3870603844309608,0.3732150415324884,0.38965207811130054,0.4362918182930182,0.45754112472072717,0.5093530182603163,0.5362395371060097,0.5940975156523215,0.6830709549126353,0.8034663582814555,0.9557422863270909,1.1404934278326573
0.12200982013069542,0.09676542052181789,0.04435186128077042,0.03539457914618108,0.14280983802565134,0.2783954121027698,0.38693870516122275,0.4693320752746344,0.5819989735112339,0.6698069806436723,0.7335484474397159,0.7738530201433987,0.7911839146243237,0.7858362628157651,0.8129599633433722,0.8174912124659178,0.8546041935998907,0.8693540327891345,0.9168939090104203,0.9972915175093081,1.1107681334226376
0.2084562212490635,0.18309600459822475,0.1869688033153226,0.164070956467837,0.1144275770185852,0.03788768675036555,0.009992426924009524,0.08558189447293105,0.1332851427809778,0.2094717814710671,0.25856016393524456,0.3368864752605162,0.4447403459747188,0.5825744695138141,0.69537184083677,0.7840974484972556,0.9047822296273289,1.002827789227385
