2.00E+00,2.00E+00,1.93E+00,-2.00E+00,1.85E+00,-2.00E+00,-1.97E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,1.25E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.97E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,1.45E+00,-1.92E+00,2.00E+00,-2.00E+00,-1.98E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.98E+00,-2.00E+00,-1.99E+00,2.00E+00,-2.00E+00,7.53E-01
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.95E+00,-2.00E+00,-1.97E+00,2.00E+00,-2.00E+00,-4.65E-01
2.00E+00,2.00E+00,1.59E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.91E+00,2.00E+00,-2.00E+00,2.72E-02
2.00E+00,2.00E+00,1.02E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.87E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,1.97E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.85E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.82E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-1.92E+00,2.00E+00,-2.00E+00,-1.83E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.89E+00,-2.00E+00,-1.87E+00,2.00E+00,-2.00E+00,7.78E-01
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.83E+00,-2.00E+00,-1.86E+00,2.00E+00,-2.00E+00,-4.98E-01
2.00E+00,2.00E+00,1.31E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.82E+00,2.00E+00,-2.00E+00,-9.45E-02
2.00E+00,2.00E+00,6.27E-01,-2.00E+00,2.00E+00,-2.00E+00,-1.79E+00,2.00E+00,-2.00E+00,1.95E+00
2.00E+00,2.00E+00,1.50E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.76E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-1.91E+00,2.00E+00,-2.00E+00,-1.76E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-1.84E+00,2.00E+00,-2.00E+00,-1.76E+00,2.00E+00,-2.00E+00,1.35E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.87E+00,-2.00E+00,-1.77E+00,2.00E+00,-2.00E+00,-6.01E-01
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.80E+00,-2.00E+00,-1.75E+00,2.00E+00,-2.00E+00,-2.00E+00
2.00E+00,2.00E+00,1.58E+00,-2.00E+00,1.99E+00,-2.00E+00,-1.71E+00,2.00E+00,-2.00E+00,-2.00E+00
2.00E+00,2.00E+00,9.11E-01,-2.00E+00,2.00E+00,-2.00E+00,-1.69E+00,2.00E+00,-2.00E+00,-4.45E-01
2.00E+00,2.00E+00,1.72E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.68E+00,2.00E+00,-2.00E+00,1.18E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.70E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.69E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.67E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-1.93E+00,2.00E+00,-2.00E+00,-1.67E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.84E+00,-2.00E+00,-1.68E+00,2.00E+00,-2.00E+00,6.89E-01
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.73E+00,-2.00E+00,-1.66E+00,2.00E+00,-2.00E+00,-7.27E-01
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.95E+00,-2.00E+00,-1.65E+00,2.00E+00,-2.00E+00,-2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.82E+00,-2.00E+00,-1.63E+00,2.00E+00,-2.00E+00,-2.00E+00
2.00E+00,2.00E+00,1.37E+00,-2.00E+00,1.92E+00,-2.00E+00,-1.59E+00,2.00E+00,-2.00E+00,-2.00E+00
2.00E+00,2.00E+00,6.76E-01,-2.00E+00,2.00E+00,-2.00E+00,-1.59E+00,2.00E+00,-2.00E+00,-3.97E-01
2.00E+00,2.00E+00,1.37E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.61E+00,2.00E+00,-2.00E+00,1.16E+00
1.99E+00,2.00E+00,1.86E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.66E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.70E+00,2.00E+00,-2.00E+00,2.00E+00
1.98E+00,2.00E+00,2.00E+00,-2.00E+00,2.00E+00,-2.00E+00,-1.74E+00,2.00E+00,-2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.89E+00,-2.00E+00,-1.75E+00,2.00E+00,-2.00E+00,7.55E-01
2.00E+00,2.00E+00,2.00E+00,-2.00E+00,1.80E+00,-2.00E+00,-1.76E+00,2.00E+00,-2.00E+00,-4.66E-01
2.00E+00,2.00E+00,1.52E+00,-2.00E+00,1.83E+00,-2.00E+00,-1.76E+00,2.00E+00,-2.00E+00,-4.93E-01
1.99E+00,2.00E+00,1.11E+00,-2.00E+00,1.89E+00,-2.00E+00,-1.83E+00,2.00E+00,-2.00E+00,9.06E-01
1.97E+00,2.00E+00,1.50E+00,-1.99E+00,1.91E+00,-1.99E+00,-1.93E+00,2.00E+00,-2.00E+00,2.00E+00
1.89E+00,2.00E+00,1.61E+00,-2.00E+00,1.89E+00,-1.96E+00,-2.00E+00,2.00E+00,-2.00E+00,2.00E+00
1.87E+00,2.00E+00,2.00E+00,-1.99E+00,1.85E+00,-1.96E+00,-2.00E+00,2.00E+00,-2.00E+00,1.05E+00
1.87E+00,2.00E+00,2.00E+00,-2.00E+00,1.80E+00,-1.96E+00,-2.00E+00,2.00E+00,-2.00E+00,3.22E-01
1.88E+00,2.00E+00,1.88E+00,-2.00E+00,1.80E+00,-1.96E+00,-2.00E+00,2.00E+00,-2.00E+00,3.25E-01
1.87E+00,2.00E+00,1.77E+00,-2.00E+00,1.81E+00,-1.96E+00,-2.00E+00,2.00E+00,-2.00E+00,8.34E-01
1.87E+00,2.00E+00,1.85E+00,-1.99E+00,1.81E+00,-1.96E+00,-2.00E+00,2.00E+00,-2.00E+00,1.47E+00
1.86E+00,1.80E+00,1.80E+00,-1.97E+00,1.82E+00,-1.95E+00,-1.95E+00,1.89E+00,-1.76E+00,1.07E+00
1.86E+00,1.54E+00,1.77E+00,-1.91E+00,1.83E+00,-1.92E+00,-1.89E+00,1.71E+00,-1.52E+00,8.76E-01
1.86E+00,1.58E+00,1.77E+00,-1.92E+00,1.83E+00,-1.93E+00,-1.90E+00,1.74E+00,-1.55E+00,8.75E-01
1.86E+00,1.47E+00,1.75E+00,-1.92E+00,1.83E+00,-1.92E+00,-1.88E+00,1.66E+00,-1.44E+00,1.02E+00
1.86E+00,1.01E+00,1.80E+00,-1.90E+00,1.88E+00,-1.93E+00,-1.83E+00,1.30E+00,-9.26E-01,1.59E+00
1.85E+00,3.55E-01,2.00E+00,-1.88E+00,1.89E+00,-1.94E+00,-1.76E+00,7.96E-01,-1.68E-01,9.65E-01
1.81E+00,-2.46E-01,2.00E+00,-1.84E+00,1.90E+00,-1.89E+00,-1.61E+00,3.61E-01,5.52E-01,-2.71E-01
1.75E+00,-6.77E-01,2.00E+00,-1.84E+00,1.90E+00,-1.85E+00,-1.51E+00,4.84E-02,1.07E+00,-1.15E+00
1.60E+00,-1.39E+00,1.86E+00,-1.66E+00,1.95E+00,-1.75E+00,-1.29E+00,-3.45E-01,1.92E+00,-2.00E+00
1.44E+00,-2.00E+00,1.73E+00,-1.51E+00,2.00E+00,-1.63E+00,-1.05E+00,-6.39E-01,2.00E+00,-2.00E+00
1.42E+00,-2.00E+00,1.38E+00,-1.55E+00,2.00E+00,-1.61E+00,-9.67E-01,-1.13E+00,2.00E+00,-2.00E+00
1.41E+00,-2.00E+00,1.46E+00,-1.57E+00,2.00E+00,-1.59E+00,-9.03E-01,-1.43E+00,2.00E+00,-2.00E+00
1.41E+00,-2.00E+00,1.48E+00,-1.52E+00,2.00E+00,-1.57E+00,-8.54E-01,-1.54E+00,2.00E+00,-2.00E+00
1.42E+00,-1.97E+00,1.47E+00,-1.53E+00,2.00E+00,-1.58E+00,-8.64E-01,-1.52E+00,1.96E+00,-1.98E+00
1.32E+00,-2.00E+00,1.50E+00,-1.29E+00,2.00E+00,-1.49E+00,-6.78E-01,-1.96E+00,2.00E+00,-1.19E+00
1.26E+00,-2.00E+00,1.58E+00,-1.30E+00,1.98E+00,-1.44E+00,-5.55E-01,-2.00E+00,2.00E+00,-2.15E-01
1.19E+00,-2.00E+00,1.63E+00,-1.03E+00,1.99E+00,-1.35E+00,-3.41E-01,-2.00E+00,2.00E+00,8.66E-01
1.11E+00,-2.00E+00,1.66E+00,-8.93E-01,2.00E+00,-1.29E+00,-2.14E-01,-2.00E+00,2.00E+00,1.54E+00
1.01E+00,-2.00E+00,1.68E+00,-5.88E-01,2.00E+00,-1.18E+00,1.52E-02,-2.00E+00,2.00E+00,2.00E+00
9.58E-01,-2.00E+00,1.73E+00,-5.86E-01,1.97E+00,-1.14E+00,1.39E-01,-2.00E+00,2.00E+00,2.00E+00
9.24E-01,-2.00E+00,1.75E+00,-3.51E-01,1.97E+00,-1.06E+00,3.28E-01,-2.00E+00,2.00E+00,2.00E+00
8.99E-01,-2.00E+00,1.78E+00,-3.41E-01,1.96E+00,-1.03E+00,3.85E-01,-2.00E+00,2.00E+00,2.00E+00
8.77E-01,-2.00E+00,1.89E+00,-3.58E-01,2.00E+00,-1.02E+00,4.66E-01,-2.00E+00,2.00E+00,2.00E+00
